stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,b4_1_matrix_cell,b4_1_proof_tail_component,b4_1_formulation_profile,b4_1_harvesting_enabled,b4_1_hidden_negative_audit_enabled,b4_1_frontier_ledger_enabled,b4_1_official_certificate_allowed,phase,round,max_rounds,max_columns_per_round,max_tree_nodes,max_branch_depth,node_count,root_round_count,root_added_column_count,root_last_pricing_state,root_last_negative_column_count,tree_gate_issue_count,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,negative_feasibility_search_enabled,negative_feasibility_zero_objective_enabled,objective_bound_no_negative_cutoff_enabled,objective_bound_no_negative_cutoff_value,objective_bound_no_negative_cutoff_can_certify,zero_capacity_slot_truncation_enabled,zero_capacity_slot_truncation_original_slot_count,zero_capacity_slot_truncation_effective_slot_count,zero_capacity_slot_truncation_trimmed_slot_count,zero_capacity_slot_truncation_first_zero_slot,slot_sequence_capacity_live_bound_enabled,slot_sequence_capacity_live_bound_tightened_slot_count,slot_sequence_capacity_live_bound_by_slot,tight_service_start_bounds_enabled,tight_service_start_bound_count,tight_service_start_bound_min,tight_service_start_bound_max,tight_time_arc_big_m_enabled,tight_time_arc_big_m_depot_arc_count,tight_time_arc_big_m_active_time_bound_count,tight_time_arc_big_m_max_reduction,tight_conditional_sequence_big_m_enabled,tight_conditional_sequence_big_m_count,tight_conditional_sequence_big_m_max_reduction,slot_service_start_y_lower_bound_enabled,slot_service_start_y_lower_bound_count,slot_service_start_y_lower_bound_max_lift,slot_service_start_y_lower_bound_min,slot_service_start_y_lower_bound_max,sortie_start_upper_bound,pricing_complete_by_dual_bound,dual_bound_can_certify_no_negative,variable_count,constraint_count,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,hidden_negative_miss_reason_counts,hidden_negative_top_miss_reason,hidden_negative_worker_not_generated_count,hidden_negative_pruned_by_dominance_count,hidden_negative_pricing_timeout_only_count,active_column_count,pool_column_count,columns_added,active_columns_after_merge,new_task_set_count,replacement_task_set_count,best_negative_rc,targeted_negative_task_set,targeted_negative_task_set_size,targeted_negative_true_rc,targeted_negative_source_phase,targeted_negative_task_set_forbidden_seen,last_best_reduced_cost,final_judge_wall_time,rmp_round_count,labeling_final_judge_exact_harvest_target,labeling_final_judge_exact_harvest_target_source,exact_negative_harvest_target,exact_negative_harvest_candidate_count,exact_negative_harvest_selected_count,exact_negative_harvest_selected_new_task_set_count,exact_negative_harvest_selected_replacement_task_set_count,exact_negative_harvest_selection_policy,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_rejected_duplicate_count,harvest_rejected_not_addable_count,harvest_source_phase,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_avg_pairwise_jaccard,compact_pricing_phase,route_template_pre_harvest_enabled,route_template_pre_harvest_status,route_template_pre_harvest_target,route_template_pre_harvest_time_cap_sec,route_template_pre_harvest_max_direct_tasks,route_template_pre_harvest_max_active_seeds,route_template_pre_harvest_seed_strategy,route_template_pre_harvest_neighborhood_enabled,route_template_pre_harvest_max_neighborhood_seeds,route_template_pre_harvest_max_candidate_sets,route_template_pre_harvest_seed_count,route_template_pre_harvest_candidate_round_count,route_template_pre_harvest_candidate_round_limit,route_template_pre_harvest_candidate_negative_count,route_template_pre_harvest_selected_count,route_template_pre_harvest_selected_new_task_set_count,route_template_pre_harvest_selected_replacement_task_set_count,route_template_pre_harvest_pricing_wall_time_sec,route_template_pre_harvest_fallback_enabled,compact_optimization_harvest_enabled,compact_optimization_harvest_target,compact_optimization_harvest_no_good_scope,compact_optimization_harvest_found_count,compact_optimization_harvest_search_call_count,harvest_addability_audit_pass,harvest_pricing_rc_audit_available,harvest_pricing_rc_audit_pass,harvest_pricing_rc_max_abs_diff,worker_pricer_kind,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,worker_dual_source,official_dual_source,tail_dual_stabilization_alpha,tail_dual_stabilization_window,tail_dual_center_task_count,tail_dual_current_task_count,tail_dual_no_column_can_certify,candidate_search_false_positive_rate,true_negative_candidate_search_miss_rate,candidate_search_false_positive_row_count,true_negative_candidate_search_miss_row_count,candidate_search_negative_true_nonnegative_count,true_negative_candidate_search_nonnegative_count,candidate_search_dual_matches_true_dual,candidate_search_rc_recomputed_under_true_dual,worker_true_dual_candidate_audit_pass,worker_candidate_universe_task_set_count,worker_generated_column_task_set_count,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_final_judge_profile,compact_final_judge_formulation_profile,compact_final_judge_phase_mode,sortie_slots_per_journey,sortie_slot_bound_source,sortie_slot_horizon_count_bound,sortie_slot_latest_start_count_bound,sortie_slot_min_duration_lower_bound,sortie_slot_min_energy_recharge_duration_lower_bound,slot_task_time_pruning_enabled,slot_task_time_feasible_assignment_count,slot_task_time_pruned_assignment_count,slot_task_time_pruned_due_count,slot_task_time_pruned_horizon_count,slot_task_time_total_assignment_count,slot_task_time_original_total_assignment_count,slot_task_model_assignment_count,slot_arc_support_pruning_enabled,slot_arc_support_feasible_assignment_count,slot_arc_support_pruned_assignment_count,slot_arc_support_pruned_unreachable_count,slot_arc_support_pruned_no_return_count,slot_arc_support_pruned_option_count,slot_arc_time_pruned_option_count,slot_sequence_capacity_arc_pruning_enabled,slot_sequence_capacity_arc_pruned_option_count,slot_sequence_capacity_mtz_disabled_slot_count,single_task_per_active_sortie_arc_pruning_enabled,single_task_per_active_sortie_arc_pruned_option_count,single_task_per_active_sortie_mtz_disabled,mtz_connectivity_effective,fixed_active_sortie_redundant_constraint_skipped_count,single_task_per_active_sortie_slot_visit_eq_count,single_task_per_active_sortie_y_z_link_skipped_count,resource_arc_pruning_enabled,resource_arc_pruned_option_count,resource_arc_energy_pruned_option_count,resource_arc_shadow_pruned_option_count,resource_arc_demand_pruned_option_count,slot_task_sequence_capacity_upper_bound,slot_task_sequence_capacity_limited_slot_count,slot_task_sequence_capacity_empty_slot_count,slot_task_matching_capacity_upper_bound,single_journey_mip_start_enabled,single_journey_mip_start_status,single_journey_mip_start_source,single_journey_mip_start_entry_count,single_journey_mip_start_zero_fill_integers,single_journey_mip_start_zero_fill_integer_entry_count,single_journey_mip_start_inactive_tail_time_entry_count,single_journey_mip_start_inactive_tail_time_mode,single_journey_mip_start_sort_indices,single_journey_mip_start_sortie_count,single_journey_mip_start_task_count,single_journey_mip_start_objective,single_journey_mip_start_reduced_cost,required_task_set_enabled,required_task_set_count,pricing_model_task_count,required_task_set_model_reduction_enabled,required_task_set_model_task_count,required_task_set_model_task_reduction_count,required_task_set_region_can_certify_no_negative,pricing_complete_for_required_task_set,required_task_set_infeasible_by_feasible_task_count,required_task_set_infeasible_by_slot_capacity,required_task_set_infeasible_by_slot_sequence_capacity,required_task_set_infeasible_by_slot_matching,required_task_count_enabled,required_task_count,required_task_count_region_can_certify_no_negative,pricing_complete_for_required_task_count,required_task_count_feasible_task_count,required_task_count_slot_capacity_task_upper_bound,required_task_count_slot_sequence_capacity_upper_bound,required_task_count_slot_matching_capacity_upper_bound,required_task_count_pair_conflict_capacity_upper_bound,required_task_count_min_active_sorties,required_task_count_active_sortie_lb_count,required_task_count_infeasible_by_feasible_task_count,required_task_count_infeasible_by_slot_capacity,required_task_count_infeasible_by_slot_sequence_capacity,required_task_count_infeasible_by_slot_matching,required_task_count_infeasible_by_pair_conflict_capacity,required_task_count_certified_by_dual_task_slot_lower_bound,required_task_count_infeasible_by_dual_task_slot_lower_bound,dual_task_slot_lower_bound_enabled,dual_task_slot_lower_bound_applicable,dual_task_slot_lower_bound_optimal,dual_task_slot_lower_bound_status,dual_task_slot_lower_bound_value,dual_task_slot_lower_bound_region_infeasible,dual_task_slot_lower_bound_route_arc_mode,dual_task_slot_lower_bound_route_arc_value,dual_task_slot_lower_bound_route_arc_row_count,dual_task_slot_lower_bound_route_arc_global_constant,dual_task_slot_lower_bound_route_arc_slot_constant,dual_task_slot_lower_bound_route_arc_constant,dual_task_slot_lower_bound_route_arc_slot_outbound_sum,dual_task_slot_lower_bound_route_arc_slot_return_sum,dual_task_slot_lower_bound_single_task_route_arc_bound_row_count,dual_task_slot_lower_bound_single_task_route_arc_bound_min,dual_task_slot_lower_bound_single_task_route_arc_bound_max,dual_task_slot_lower_bound_one_pair_rest_single_route_arc_var_count,dual_task_slot_lower_bound_one_pair_rest_single_route_arc_row_count,dual_task_slot_lower_bound_one_pair_rest_single_route_arc_pair_count,dual_task_slot_lower_bound_one_pair_rest_single_route_arc_separation_row_count,dual_task_slot_lower_bound_one_pair_rest_single_route_arc_separation_iteration_count,dual_task_slot_lower_bound_pair_route_arc_bound_row_count,dual_task_slot_lower_bound_pair_route_arc_bound_min,dual_task_slot_lower_bound_pair_route_arc_bound_max,dual_task_slot_lower_bound_triple_route_arc_bound_row_count,dual_task_slot_lower_bound_triple_route_arc_bound_min,dual_task_slot_lower_bound_triple_route_arc_bound_max,dual_task_slot_lower_bound_pair_completion_lift_var_count,dual_task_slot_lower_bound_pair_completion_lift_row_count,dual_task_slot_lower_bound_pair_completion_lift_min,dual_task_slot_lower_bound_pair_completion_lift_max,dual_task_slot_lower_bound_cross_slot_completion_lift_var_count,dual_task_slot_lower_bound_cross_slot_completion_lift_row_count,dual_task_slot_lower_bound_cross_slot_pair_completion_separation_row_count,dual_task_slot_lower_bound_cross_slot_completion_lift_min,dual_task_slot_lower_bound_cross_slot_completion_lift_max,dual_task_slot_lower_bound_wall_time_sec,dual_task_slot_lower_bound_variable_count,dual_task_slot_lower_bound_constraint_count,dual_task_slot_lower_bound_pair_conflict_row_count,dual_task_slot_lower_bound_hyperedge_conflict_row_count,dual_task_slot_full_space_lower_bound_enabled,dual_task_slot_full_space_lower_bound_applicable,dual_task_slot_full_space_lower_bound_early_stop_on_negative,dual_task_slot_full_space_lower_bound_early_stopped_on_negative,dual_task_slot_full_space_lower_bound_coverage_complete,dual_task_slot_full_space_lower_bound_can_certify,dual_task_slot_full_space_lower_bound_region_count,dual_task_slot_full_space_lower_bound_optimal_region_count,dual_task_slot_full_space_lower_bound_infeasible_region_count,dual_task_slot_full_space_lower_bound_unsupported_region_count,dual_task_slot_full_space_lower_bound_negative_region_count,dual_task_slot_full_space_lower_bound_value,dual_task_slot_full_space_lower_bound_task_count,dual_task_slot_full_space_lower_bound_active_sortie_count,dual_task_slot_full_space_lower_bound_wall_time_sec,dual_task_slot_full_space_lower_bound_status,task_slot_pair_conflict_capacity_near_matching_cap,task_slot_pair_conflict_capacity_bound_requested,task_slot_pair_conflict_capacity_bound_enabled,task_slot_pair_conflict_capacity_bound_optimal,task_slot_pair_conflict_capacity_bound_status,task_slot_pair_conflict_capacity_bound_wall_time_sec,task_slot_pair_conflict_capacity_bound_variable_count,task_slot_pair_conflict_capacity_bound_constraint_count,task_slot_pair_conflict_capacity_pair_count,task_slot_pair_conflict_capacity_row_count,task_slot_pair_conflict_capacity_hyperedge_count,task_slot_pair_conflict_capacity_hyperedge_row_count,required_active_sortie_count_enabled,required_active_sortie_count,required_active_sortie_count_region_can_certify_no_negative,pricing_complete_for_required_active_sortie_count,required_active_sortie_count_min,required_active_sortie_count_max,required_active_sortie_count_capacity_min,required_active_sortie_count_expected_counts,required_active_sortie_count_infeasible,required_active_sortie_count_infeasible_by_empty_slot,required_active_sortie_count_infeasible_by_capacity_min,required_active_sortie_count_slots_fixed,required_active_sortie_count_fixed_slot_count,forbidden_task_set_skipped_by_required_task_count,residual_task_count_partition_enabled,residual_task_count_region_expected_count,residual_task_count_region_observed_count,residual_task_count_region_proven_count,residual_task_count_region_incomplete_count,residual_task_count_region_negative_count,residual_task_count_region_missing_count,residual_task_count_region_missing_counts,residual_active_sortie_count_partition_enabled,residual_active_sortie_count_missing_group_count,residual_active_sortie_count_duplicate_group_count,partition_candidate_audit_json,partition_probe_json,partition_target_task_set_count,partition_candidate_gate_pass,partition_candidate_gate_issue_count,partition_candidate_gate_issue_codes,partition_candidate_gate_full_space_partition_valid,partition_candidate_gate_exact_region_count,partition_candidate_gate_exact_regions_proven,partition_candidate_gate_residual_proven,partition_candidate_can_certify_no_negative,partition_candidate_redline_fail_count,partition_candidate_row_certificate_claim_count,partition_best_region_lb,partition_bound_gap_to_zero,partition_negative_region_count,partition_negative_exact_region_count,partition_negative_residual_region_count,partition_negative_payload_available_count,partition_best_negative_rc,partition_negative_already_active_count,partition_negative_replacement_task_set_count,partition_negative_new_task_set_count,partition_source_active_column_count,partition_dual_active_column_count,partition_dual_source,partition_dual_refresh_status,partition_dual_refresh_min_rc,partition_dual_refresh_negative_count,partition_dual_refresh_input_column_count,partition_dual_refresh_rmp_active_column_count,partition_active_pool_after_dual_delta,partition_dual_scope_matches_active_pool,partition_dual_scope_mismatch_count,partition_negative_manual_rc,partition_negative_pricing_rc_diff,partition_negative_rc_audit_pass,partition_negative_rc_audit_fail_count,partition_negative_feasibility_fallback_enabled,partition_negative_feasibility_fallback_run,partition_negative_feasibility_fallback_used,partition_negative_feasibility_fallback_status,partition_negative_feasibility_fallback_exact_status,partition_optimization_best_reduced_cost,partition_optimization_dual_bound,partition_optimization_exact_status,partition_region_variable_count_max,partition_region_constraint_count_max,partition_region_variable_count_mean,partition_region_constraint_count_mean,partition_region_slot_task_time_feasible_assignment_count_max,partition_region_slot_task_time_pruned_assignment_count_sum,partition_region_slot_arc_time_pruned_option_count_sum,partition_region_single_task_per_active_sortie_arc_pruned_option_count_sum,partition_region_resource_arc_pruned_option_count_sum,partition_region_resource_arc_energy_pruned_option_count_sum,partition_region_resource_arc_shadow_pruned_option_count_sum,partition_region_resource_arc_demand_pruned_option_count_sum,partition_region_mip_start_enabled_count,partition_region_mip_start_ok_count,partition_exact_region_mip_start_ok_count,partition_residual_region_mip_start_ok_count,service_start_depot_travel_lb_enabled,service_start_depot_travel_lb_count,task_to_depot_return_travel_lb_enabled,task_to_depot_return_travel_lb_count,pair_route_duration_lb_enabled,pair_route_duration_lb_count,pair_weighted_completion_lb_enabled,pair_weighted_completion_lb_count,pair_weighted_completion_lb_min,pair_weighted_completion_lb_max,sortie_slot_position_bounds_enabled,sortie_slot_position_bound_count,demand_cover_cut_enabled,demand_cover_cut_count,demand_cover_subset_count,single_task_energy_lb_enabled,single_task_energy_lb_count,single_task_shadow_lb_enabled,single_task_shadow_lb_count,pair_energy_lb_enabled,pair_energy_lb_count,pair_energy_lb_exceeds_limit_count,pair_shadow_lb_enabled,pair_shadow_lb_count,pair_shadow_lb_exceeds_limit_count,pair_energy_infeasible_cut_enabled,pair_energy_infeasible_cut_count,pair_energy_infeasible_pair_count,pair_time_window_infeasible_cut_enabled,pair_time_window_infeasible_cut_count,pair_time_window_infeasible_pair_count,pair_time_window_infeasible_margin_min,pair_time_window_infeasible_margin_max,pair_time_window_precedence_cut_enabled,pair_time_window_precedence_cut_count,pair_time_window_precedence_pair_count,pair_time_window_precedence_margin_min,pair_time_window_precedence_margin_max,triple_time_window_infeasible_cut_enabled,triple_time_window_infeasible_cut_count,triple_time_window_infeasible_triple_count,triple_time_window_infeasible_margin_min,triple_time_window_infeasible_margin_max,quad_time_window_infeasible_cut_enabled,quad_time_window_infeasible_cut_count,quad_time_window_infeasible_quad_count,quad_time_window_infeasible_margin_min,quad_time_window_infeasible_margin_max,pair_shadow_infeasible_cut_enabled,pair_shadow_infeasible_cut_count,pair_shadow_infeasible_pair_count,triple_shadow_infeasible_cut_enabled,triple_shadow_infeasible_cut_count,triple_shadow_infeasible_triple_count,triple_energy_infeasible_cut_enabled,triple_energy_infeasible_cut_count,triple_energy_infeasible_triple_count,negative_feasibility_skipped_for_proof_only,negative_feasibility_full_space_proof_attempted,negative_feasibility_full_space_proof_can_certify,phase_budget_sec,negative_feasibility_budget_sec,optimization_proof_budget_sec,negative_discovery_budget_exhausted,feasibility_proof_budget_exhausted,optimization_proof_missing,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
D,B4.1 Stage D 30-scale tree closure from root-tail probe,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_013_logical_graph/repeat_09/1_no_cut/attempt_01/scale_005/pools/scale_005/instance_013/stage_001/probe.json,5,lunar_ice_sp50_005_013_seed679019,B4.1_30_tree_closure_from_probe,V4_root_tail_probe_tree_gate,B4.1_30_tree_closure_from_probe,root_tail_no_negative_to_tree_gate,B3B_warm_started_true_dual_tree_gate,False,False,False,True,stage_a_solver,,16,128,15,4,1,1,0,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,,,False,,False,False,0,0,0,0,False,0,,False,0,,,False,0,0,,False,0,,False,0,,,,,,,0,0,True,,0,0,0,0,{},,0,0,0,23,,0,23,,,,,,,,,,0.009523,1,8,explicit_parameter,8,0,0,0,0,,0,0,,,0,0,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,relaxed_labeling,True,True,True,,current_true_rmp_dual,0.7,5,,,False,,,0,0,0,0,True,True,True,0,0,-1e-06,,,True,True,,0,,,EXHAUSTIVE_NO_NEGATIVE,EXHAUSTIVE_NO_NEGATIVE,,,,0,,0,0,,,False,,,,,,,,False,,,,,,,False,,,False,,False,False,,,,False,,,,,,,,,False,,,0,False,0,0,,True,0,0,,,False,0,0,False,0,0,False,False,False,False,False,False,False,,False,False,0,0,0,0,0,0,0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,0,0,0,0,0,,0,0,,,False,False,False,False,,,0,0,0,0,0,0,False,,False,False,0,0,0,[],False,False,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,,False,,False,,,,False,,False,,,False,,False,,False,,,False,,,False,,,False,,,,,False,,,,,False,,,,,False,,,,,False,,,False,,,False,,,False,False,False,,,,False,False,False,,,,True,True,,0,0.06428,B3 tree is closed by official node LP certificates and an integer incumbent.
